#0.000120005   	(-1.369937e+07 3.698671e+06 5.529293e+06)	(-1.369932e+07 3.698671e+06 5.529293e+06)	(-5.513266e+01 -5.828300e-02 6.738836e-02)
#0.000264017   	(-1.061168e+06 2.968662e+05 4.267736e+05)	(-1.061099e+06 2.968663e+05 4.267737e+05)	(-6.941354e+01 -8.946785e-02 -1.291857e-01)
#0.000436833   	(-4.632771e+05 1.973149e+05 2.672099e+05)	(-4.632065e+05 1.973150e+05 2.672102e+05)	(-7.063768e+01 -1.044179e-01 -2.187979e-01)
#0.000644211   	(-2.689238e+05 1.407100e+05 1.865924e+05)	(-2.688533e+05 1.407101e+05 1.865926e+05)	(-7.048160e+01 -1.736988e-01 -2.555640e-01)
#0.000893055   	(-1.780567e+05 1.072554e+05 1.423556e+05)	(-1.779864e+05 1.072557e+05 1.423558e+05)	(-7.032883e+01 -2.351469e-01 -2.775516e-01)
#0.00119165    	(-1.237589e+05 8.600578e+04 1.155425e+05)	(-1.236888e+05 8.600608e+04 1.155428e+05)	(-7.017436e+01 -2.932151e-01 -2.897637e-01)
#0.0015499     	(-8.854201e+04 7.182612e+04 9.852779e+04)	(-8.847200e+04 7.182647e+04 9.852809e+04)	(-7.001661e+01 -3.514219e-01 -2.956523e-01)
#0.00197972    	(-6.454488e+04 6.230574e+04 8.733617e+04)	(-6.447503e+04 6.230615e+04 8.733647e+04)	(-6.985484e+01 -4.134844e-01 -2.983502e-01)
#0.00249549    	(-4.795550e+04 5.559114e+04 7.974968e+04)	(-4.788581e+04 5.559162e+04 7.974998e+04)	(-6.969025e+01 -4.818792e-01 -2.986566e-01)
#0.00311429    	(-3.645845e+04 5.072268e+04 7.433397e+04)	(-3.638893e+04 5.072324e+04 7.433427e+04)	(-6.952402e+01 -5.579339e-01 -2.939278e-01)
3.59799       	(-1.274283e+04 2.935700e+04 5.521028e+04)	(-1.106140e+04 2.931754e+04 5.520246e+04)	(-1.681426e+03 3.945811e+01 7.826207e+00)
3.62479       	(-1.282846e+04 2.939963e+04 5.534071e+04)	(-1.115143e+04 2.936078e+04 5.533215e+04)	(-1.677027e+03 3.884248e+01 8.560942e+00)
3.65366       	(-1.276626e+04 2.974910e+04 5.550720e+04)	(-1.109379e+04 2.971074e+04 5.549756e+04)	(-1.672470e+03 3.836346e+01 9.638240e+00)
3.68252       	(-1.271425e+04 2.965653e+04 5.552402e+04)	(-1.104592e+04 2.961854e+04 5.551326e+04)	(-1.668325e+03 3.798719e+01 1.075955e+01)
3.71427       	(-1.271754e+04 2.995131e+04 5.604300e+04)	(-1.105269e+04 2.991317e+04 5.603136e+04)	(-1.664850e+03 3.813309e+01 1.164114e+01)
3.74601       	(-1.270782e+04 2.985541e+04 5.609243e+04)	(-1.104701e+04 2.981744e+04 5.607958e+04)	(-1.660810e+03 3.796360e+01 1.285249e+01)
3.77776       	(-1.270545e+04 2.974166e+04 5.611604e+04)	(-1.104882e+04 2.970337e+04 5.610271e+04)	(-1.656628e+03 3.829114e+01 1.332896e+01)
3.80951       	(-1.267540e+04 2.959014e+04 5.603284e+04)	(-1.102201e+04 2.955169e+04 5.601891e+04)	(-1.653392e+03 3.845654e+01 1.392844e+01)
3.84126       	(-1.270152e+04 2.951158e+04 5.599167e+04)	(-1.104984e+04 2.947264e+04 5.597746e+04)	(-1.651674e+03 3.893620e+01 1.420662e+01)
3.87301       	(-1.264321e+04 2.962159e+04 5.598214e+04)	(-1.099279e+04 2.958207e+04 5.596826e+04)	(-1.650416e+03 3.951994e+01 1.387782e+01)
3.90476       	(-1.259637e+04 2.940754e+04 5.582819e+04)	(-1.094575e+04 2.936713e+04 5.581494e+04)	(-1.650619e+03 4.041353e+01 1.325086e+01)
3.9365        	(-1.251212e+04 2.981670e+04 5.591470e+04)	(-1.085933e+04 2.977529e+04 5.590201e+04)	(-1.652787e+03 4.140692e+01 1.269536e+01)
3.96825       	(-1.241705e+04 2.997779e+04 5.634944e+04)	(-1.076157e+04 2.993504e+04 5.633712e+04)	(-1.655482e+03 4.274240e+01 1.231245e+01)
4             	(-1.243096e+04 3.038238e+04 5.673398e+04)	(-1.077382e+04 3.033843e+04 5.672224e+04)	(-1.657139e+03 4.395531e+01 1.173636e+01)
4.03448       	(-1.243755e+04 3.022905e+04 5.661053e+04)	(-1.077838e+04 3.018414e+04 5.659956e+04)	(-1.659174e+03 4.490922e+01 1.096937e+01)
4.06778       	(-1.253668e+04 3.013405e+04 5.652461e+04)	(-1.087714e+04 3.008950e+04 5.651370e+04)	(-1.659548e+03 4.454938e+01 1.091140e+01)
4.09885       	(-1.258384e+04 3.004337e+04 5.651743e+04)	(-1.092406e+04 2.999905e+04 5.650592e+04)	(-1.659777e+03 4.431877e+01 1.151692e+01)
4.12889       	(-1.253446e+04 2.971989e+04 5.615496e+04)	(-1.087081e+04 2.967597e+04 5.614282e+04)	(-1.663653e+03 4.391622e+01 1.214899e+01)
4.16          	(-1.265829e+04 2.956838e+04 5.600611e+04)	(-1.099238e+04 2.952492e+04 5.599301e+04)	(-1.665912e+03 4.345929e+01 1.310253e+01)
4.18897       	(-1.253578e+04 2.935366e+04 5.572441e+04)	(-1.086734e+04 2.931057e+04 5.571075e+04)	(-1.668442e+03 4.309732e+01 1.365793e+01)
4.21793       	(-1.265783e+04 2.935182e+04 5.568283e+04)	(-1.098751e+04 2.930912e+04 5.566899e+04)	(-1.670325e+03 4.270656e+01 1.383469e+01)
4.24586       	(-1.266486e+04 2.934639e+04 5.565158e+04)	(-1.099556e+04 2.930409e+04 5.563783e+04)	(-1.669303e+03 4.230913e+01 1.375486e+01)
4.27379       	(-1.273635e+04 2.951286e+04 5.570114e+04)	(-1.106804e+04 2.947057e+04 5.568801e+04)	(-1.668305e+03 4.228246e+01 1.312529e+01)
4.30405       	(-1.271506e+04 2.979719e+04 5.575688e+04)	(-1.104919e+04 2.975493e+04 5.574409e+04)	(-1.665866e+03 4.225640e+01 1.279251e+01)
4.33431       	(-1.276911e+04 2.998530e+04 5.598759e+04)	(-1.110591e+04 2.994289e+04 5.597506e+04)	(-1.663199e+03 4.240870e+01 1.253669e+01)
4.36457       	(-1.274195e+04 3.021555e+04 5.611131e+04)	(-1.108159e+04 3.017292e+04 5.609892e+04)	(-1.660368e+03 4.262699e+01 1.239256e+01)
4.39345       	(-1.274468e+04 3.013484e+04 5.599264e+04)	(-1.108607e+04 3.009197e+04 5.598029e+04)	(-1.658612e+03 4.286095e+01 1.235470e+01)
4.42378       	(-1.267870e+04 2.983547e+04 5.554400e+04)	(-1.102242e+04 2.979251e+04 5.553159e+04)	(-1.656281e+03 4.295506e+01 1.241035e+01)
4.45259       	(-1.262349e+04 2.966674e+04 5.547648e+04)	(-1.096879e+04 2.962394e+04 5.546415e+04)	(-1.654705e+03 4.280600e+01 1.233307e+01)
4.4814        	(-1.252843e+04 2.971631e+04 5.538520e+04)	(-1.087559e+04 2.967361e+04 5.537267e+04)	(-1.652842e+03 4.269725e+01 1.253116e+01)
4.51021       	(-1.249205e+04 2.956933e+04 5.524830e+04)	(-1.084106e+04 2.952661e+04 5.523553e+04)	(-1.650992e+03 4.272325e+01 1.276597e+01)
4.53742       	(-1.244794e+04 2.970352e+04 5.490983e+04)	(-1.080002e+04 2.966080e+04 5.489695e+04)	(-1.647917e+03 4.271773e+01 1.288317e+01)
4.56826       	(-1.251571e+04 3.026170e+04 5.525579e+04)	(-1.087249e+04 3.021901e+04 5.524289e+04)	(-1.643217e+03 4.268807e+01 1.290340e+01)
4.5991        	(-1.256920e+04 3.035554e+04 5.537044e+04)	(-1.093009e+04 3.031284e+04 5.535747e+04)	(-1.639111e+03 4.269927e+01 1.297470e+01)
4.62994       	(-1.260307e+04 3.043910e+04 5.521232e+04)	(-1.096806e+04 3.039627e+04 5.519930e+04)	(-1.635011e+03 4.282857e+01 1.301867e+01)
4.66358       	(-1.274928e+04 3.072442e+04 5.564461e+04)	(-1.111816e+04 3.068130e+04 5.563210e+04)	(-1.631125e+03 4.311865e+01 1.251422e+01)
4.69722       	(-1.268029e+04 3.044269e+04 5.549239e+04)	(-1.105340e+04 3.039961e+04 5.548014e+04)	(-1.626887e+03 4.307466e+01 1.224696e+01)
4.7275        	(-1.271517e+04 3.023438e+04 5.538736e+04)	(-1.109027e+04 3.019169e+04 5.537528e+04)	(-1.624902e+03 4.269080e+01 1.207321e+01)
4.75778       	(-1.268487e+04 2.984722e+04 5.509374e+04)	(-1.106257e+04 2.980511e+04 5.508163e+04)	(-1.622303e+03 4.211896e+01 1.210777e+01)
4.78806       	(-1.279820e+04 2.983988e+04 5.513440e+04)	(-1.117949e+04 2.979807e+04 5.512208e+04)	(-1.618710e+03 4.180541e+01 1.232349e+01)
4.81455       	(-1.278941e+04 2.978477e+04 5.493881e+04)	(-1.117324e+04 2.974329e+04 5.492603e+04)	(-1.616174e+03 4.147908e+01 1.278111e+01)
4.84546       	(-1.290675e+04 2.980434e+04 5.492022e+04)	(-1.129255e+04 2.976324e+04 5.490682e+04)	(-1.614198e+03 4.110486e+01 1.339904e+01)
4.87637       	(-1.300096e+04 2.991520e+04 5.508372e+04)	(-1.138748e+04 2.987445e+04 5.506935e+04)	(-1.613483e+03 4.074841e+01 1.437276e+01)
4.90727       	(-1.301065e+04 3.012319e+04 5.523811e+04)	(-1.139580e+04 3.008304e+04 5.522245e+04)	(-1.614852e+03 4.015229e+01 1.565448e+01)
4.93818       	(-1.300831e+04 2.941406e+04 5.485676e+04)	(-1.139304e+04 2.937478e+04 5.483962e+04)	(-1.615271e+03 3.928123e+01 1.713450e+01)
4.96909       	(-1.303659e+04 2.920477e+04 5.468041e+04)	(-1.141996e+04 2.916647e+04 5.466137e+04)	(-1.616634e+03 3.829848e+01 1.904101e+01)
5             	(-1.303771e+04 2.916211e+04 5.483598e+04)	(-1.141915e+04 2.912475e+04 5.481493e+04)	(-1.618563e+03 3.736182e+01 2.105108e+01)
5.02778       	(-1.298880e+04 2.902540e+04 5.454637e+04)	(-1.136890e+04 2.898914e+04 5.452338e+04)	(-1.619897e+03 3.625717e+01 2.299062e+01)
5.05637       	(-1.295510e+04 2.856210e+04 5.424027e+04)	(-1.133388e+04 2.852723e+04 5.421540e+04)	(-1.621215e+03 3.487409e+01 2.487684e+01)
5.08497       	(-1.286690e+04 2.865948e+04 5.430431e+04)	(-1.124496e+04 2.862586e+04 5.427788e+04)	(-1.621941e+03 3.362108e+01 2.643924e+01)
5.11356       	(-1.288109e+04 2.866633e+04 5.426983e+04)	(-1.125769e+04 2.863410e+04 5.424152e+04)	(-1.623402e+03 3.222772e+01 2.831456e+01)
5.14126       	(-1.277043e+04 2.869516e+04 5.420766e+04)	(-1.114583e+04 2.866407e+04 5.417801e+04)	(-1.624606e+03 3.108397e+01 2.964958e+01)
5.16989       	(-1.272604e+04 2.895284e+04 5.454541e+04)	(-1.110080e+04 2.892284e+04 5.451439e+04)	(-1.625233e+03 3.000517e+01 3.101277e+01)
5.19851       	(-1.250526e+04 2.924823e+04 5.505805e+04)	(-1.087932e+04 2.921902e+04 5.502607e+04)	(-1.625934e+03 2.921466e+01 3.197834e+01)
5.23057       	(-1.252309e+04 2.928551e+04 5.544106e+04)	(-1.089635e+04 2.925676e+04 5.540849e+04)	(-1.626739e+03 2.875848e+01 3.256914e+01)
5.26017       	(-1.244172e+04 2.903229e+04 5.534336e+04)	(-1.081334e+04 2.900377e+04 5.531034e+04)	(-1.628378e+03 2.851903e+01 3.302128e+01)
5.28757       	(-1.250087e+04 2.895775e+04 5.543570e+04)	(-1.087011e+04 2.892931e+04 5.540244e+04)	(-1.630759e+03 2.843610e+01 3.325767e+01)
5.31301       	(-1.252414e+04 2.883234e+04 5.536949e+04)	(-1.089069e+04 2.880373e+04 5.533654e+04)	(-1.633452e+03 2.860899e+01 3.295287e+01)
5.33755       	(-1.255909e+04 2.880129e+04 5.503283e+04)	(-1.092255e+04 2.877236e+04 5.500005e+04)	(-1.636536e+03 2.893120e+01 3.277847e+01)
5.36208       	(-1.261718e+04 2.872772e+04 5.484093e+04)	(-1.097788e+04 2.869835e+04 5.480853e+04)	(-1.639300e+03 2.937609e+01 3.240139e+01)
5.38982       	(-1.260675e+04 2.921272e+04 5.514167e+04)	(-1.096384e+04 2.918286e+04 5.510966e+04)	(-1.642901e+03 2.986321e+01 3.200522e+01)
5.42033       	(-1.267019e+04 2.954371e+04 5.558930e+04)	(-1.102271e+04 2.951302e+04 5.555812e+04)	(-1.647480e+03 3.068163e+01 3.117366e+01)
5.45084       	(-1.262925e+04 2.963301e+04 5.567651e+04)	(-1.097600e+04 2.960143e+04 5.564577e+04)	(-1.653248e+03 3.157704e+01 3.073430e+01)
5.48314       	(-1.267641e+04 2.989660e+04 5.615214e+04)	(-1.101692e+04 2.986421e+04 5.612187e+04)	(-1.659488e+03 3.238221e+01 3.027418e+01)
5.51354       	(-1.271906e+04 2.988240e+04 5.628930e+04)	(-1.105533e+04 2.984916e+04 5.625945e+04)	(-1.663728e+03 3.323545e+01 2.985085e+01)
5.54597       	(-1.274901e+04 2.991015e+04 5.640316e+04)	(-1.108185e+04 2.987594e+04 5.637381e+04)	(-1.667158e+03 3.420733e+01 2.935195e+01)
5.57624       	(-1.281586e+04 3.003604e+04 5.646005e+04)	(-1.114680e+04 3.000121e+04 5.643081e+04)	(-1.669059e+03 3.482635e+01 2.923548e+01)
5.60884       	(-1.288502e+04 2.999415e+04 5.638480e+04)	(-1.121409e+04 2.995844e+04 5.635638e+04)	(-1.670926e+03 3.571222e+01 2.841575e+01)
5.64144       	(-1.290324e+04 3.003206e+04 5.626938e+04)	(-1.123034e+04 2.999547e+04 5.624210e+04)	(-1.672898e+03 3.659045e+01 2.727864e+01)
5.67403       	(-1.291898e+04 3.002929e+04 5.635892e+04)	(-1.124517e+04 2.999153e+04 5.633312e+04)	(-1.673816e+03 3.775919e+01 2.580189e+01)
5.70663       	(-1.299378e+04 3.007886e+04 5.632033e+04)	(-1.131793e+04 3.003991e+04 5.629620e+04)	(-1.675855e+03 3.894800e+01 2.412777e+01)
5.73923       	(-1.306771e+04 3.021000e+04 5.649872e+04)	(-1.138891e+04 3.016960e+04 5.647660e+04)	(-1.678799e+03 4.039687e+01 2.211958e+01)
5.77182       	(-1.311239e+04 3.044079e+04 5.668671e+04)	(-1.143370e+04 3.039861e+04 5.666651e+04)	(-1.678695e+03 4.217609e+01 2.019986e+01)
5.80442       	(-1.314408e+04 3.066408e+04 5.697845e+04)	(-1.146445e+04 3.062008e+04 5.696014e+04)	(-1.679627e+03 4.400063e+01 1.831174e+01)
5.83702       	(-1.318277e+04 3.016245e+04 5.651683e+04)	(-1.150295e+04 3.011677e+04 5.650027e+04)	(-1.679822e+03 4.568184e+01 1.656225e+01)
5.86961       	(-1.307970e+04 2.990313e+04 5.626744e+04)	(-1.140090e+04 2.985615e+04 5.625232e+04)	(-1.678795e+03 4.698157e+01 1.512053e+01)
5.90221       	(-1.301117e+04 2.988320e+04 5.615661e+04)	(-1.133353e+04 2.983532e+04 5.614295e+04)	(-1.677635e+03 4.787459e+01 1.366395e+01)
5.93481       	(-1.286652e+04 2.998587e+04 5.608002e+04)	(-1.118767e+04 2.993686e+04 5.606814e+04)	(-1.678843e+03 4.901071e+01 1.188863e+01)
5.9674        	(-1.279781e+04 2.985012e+04 5.582287e+04)	(-1.111973e+04 2.980002e+04 5.581276e+04)	(-1.678082e+03 5.010028e+01 1.010871e+01)
6             	(-1.277779e+04 2.985748e+04 5.582998e+04)	(-1.110001e+04 2.980609e+04 5.582197e+04)	(-1.677777e+03 5.138733e+01 8.015021e+00)
