#0.000120005   	(-1.621247e+07 4.378246e+06 6.532892e+06)	(-1.621241e+07 4.378246e+06 6.532891e+06)	(-6.514696e+01 -7.216577e-02 8.006428e-02)
#0.000264017   	(-1.266958e+06 3.499680e+05 4.950776e+05)	(-1.266876e+06 3.499681e+05 4.950778e+05)	(-8.200426e+01 -1.130794e-01 -1.510523e-01)
#0.000436833   	(-5.570717e+05 2.304044e+05 3.048796e+05)	(-5.569882e+05 2.304045e+05 3.048798e+05)	(-8.342986e+01 -1.350300e-01 -2.545767e-01)
#0.000644211   	(-3.246795e+05 1.625173e+05 2.089464e+05)	(-3.245963e+05 1.625176e+05 2.089467e+05)	(-8.322559e+01 -2.208478e-01 -2.956585e-01)
#0.000893055   	(-2.148201e+05 1.223617e+05 1.563618e+05)	(-2.147371e+05 1.223620e+05 1.563621e+05)	(-8.302480e+01 -2.982018e-01 -3.193794e-01)
#0.00119165    	(-1.488338e+05 9.666493e+04 1.245141e+05)	(-1.487510e+05 9.666531e+04 1.245144e+05)	(-8.282206e+01 -3.727381e-01 -3.318269e-01)
#0.0015499     	(-1.059343e+05 7.975566e+04 1.043133e+05)	(-1.058517e+05 7.975611e+04 1.043136e+05)	(-8.261546e+01 -4.495480e-01 -3.387109e-01)
#0.00197972    	(-7.705898e+04 6.839097e+04 9.106183e+04)	(-7.697658e+04 6.839151e+04 9.106217e+04)	(-8.240518e+01 -5.326752e-01 -3.416858e-01)
#0.00249549    	(-5.740090e+04 6.018777e+04 8.191092e+04)	(-5.731871e+04 6.018839e+04 8.191126e+04)	(-8.219231e+01 -6.243255e-01 -3.390930e-01)
#0.00311429    	(-4.460252e+04 5.404572e+04 7.524761e+04)	(-4.452054e+04 5.404644e+04 7.524794e+04)	(-8.197788e+01 -7.261130e-01 -3.298655e-01)
3.11192       	(-1.584853e+04 2.072547e+04 4.981895e+04)	(-1.366976e+04 2.069393e+04 4.977972e+04)	(-2.178770e+03 3.153421e+01 3.922968e+01)
3.13469       	(-1.580114e+04 2.083497e+04 4.973129e+04)	(-1.362383e+04 2.080298e+04 4.969249e+04)	(-2.177311e+03 3.198576e+01 3.879609e+01)
3.15873       	(-1.589226e+04 2.119075e+04 5.036406e+04)	(-1.371644e+04 2.115843e+04 5.032583e+04)	(-2.175819e+03 3.231413e+01 3.823435e+01)
3.18347       	(-1.584299e+04 2.127014e+04 5.040435e+04)	(-1.366959e+04 2.123714e+04 5.036674e+04)	(-2.173399e+03 3.299682e+01 3.760924e+01)
3.20749       	(-1.592881e+04 2.145791e+04 5.075694e+04)	(-1.375644e+04 2.142447e+04 5.071963e+04)	(-2.172378e+03 3.344303e+01 3.730487e+01)
3.2315        	(-1.587436e+04 2.137714e+04 5.076556e+04)	(-1.370251e+04 2.134332e+04 5.072869e+04)	(-2.171844e+03 3.381654e+01 3.686825e+01)
3.25552       	(-1.596332e+04 2.157048e+04 5.105447e+04)	(-1.379197e+04 2.153634e+04 5.101809e+04)	(-2.171346e+03 3.414130e+01 3.637917e+01)
3.27953       	(-1.585551e+04 2.194771e+04 5.130054e+04)	(-1.368512e+04 2.191317e+04 5.126480e+04)	(-2.170389e+03 3.453374e+01 3.573979e+01)
3.30355       	(-1.601792e+04 2.192778e+04 5.133144e+04)	(-1.384712e+04 2.189299e+04 5.129581e+04)	(-2.170796e+03 3.479059e+01 3.563280e+01)
3.32842       	(-1.590751e+04 2.236237e+04 5.167610e+04)	(-1.373687e+04 2.232689e+04 5.164106e+04)	(-2.170637e+03 3.547826e+01 3.504545e+01)
3.3533        	(-1.610800e+04 2.298480e+04 5.219235e+04)	(-1.393652e+04 2.294872e+04 5.215763e+04)	(-2.171473e+03 3.607799e+01 3.471687e+01)
3.37817       	(-1.596410e+04 2.264520e+04 5.192986e+04)	(-1.379156e+04 2.260880e+04 5.189546e+04)	(-2.172534e+03 3.640720e+01 3.439634e+01)
3.40408       	(-1.606641e+04 2.282672e+04 5.217018e+04)	(-1.389228e+04 2.278988e+04 5.213561e+04)	(-2.174128e+03 3.683891e+01 3.456157e+01)
3.42999       	(-1.596340e+04 2.283660e+04 5.206770e+04)	(-1.378697e+04 2.279944e+04 5.203294e+04)	(-2.176433e+03 3.716432e+01 3.475991e+01)
3.45713       	(-1.606148e+04 2.284871e+04 5.223883e+04)	(-1.388339e+04 2.281116e+04 5.220409e+04)	(-2.178095e+03 3.754940e+01 3.474008e+01)
3.48428       	(-1.599635e+04 2.315490e+04 5.232347e+04)	(-1.381589e+04 2.311672e+04 5.228880e+04)	(-2.180466e+03 3.818234e+01 3.466490e+01)
3.51142       	(-1.606459e+04 2.332927e+04 5.248130e+04)	(-1.388292e+04 2.329042e+04 5.244696e+04)	(-2.181670e+03 3.884535e+01 3.433580e+01)
3.53713       	(-1.605097e+04 2.350286e+04 5.226536e+04)	(-1.386961e+04 2.346352e+04 5.223195e+04)	(-2.181365e+03 3.934321e+01 3.340391e+01)
3.56285       	(-1.610668e+04 2.398747e+04 5.283958e+04)	(-1.392605e+04 2.394752e+04 5.280729e+04)	(-2.180634e+03 3.994913e+01 3.228701e+01)
3.58856       	(-1.610021e+04 2.386629e+04 5.269384e+04)	(-1.392201e+04 2.382564e+04 5.266286e+04)	(-2.178198e+03 4.065649e+01 3.098077e+01)
3.61599       	(-1.613111e+04 2.360756e+04 5.272574e+04)	(-1.395580e+04 2.356567e+04 5.269653e+04)	(-2.175311e+03 4.188953e+01 2.921232e+01)
3.64342       	(-1.614367e+04 2.365257e+04 5.285935e+04)	(-1.397138e+04 2.360909e+04 5.283197e+04)	(-2.172290e+03 4.347946e+01 2.737720e+01)
3.67085       	(-1.616253e+04 2.336541e+04 5.266670e+04)	(-1.399362e+04 2.332074e+04 5.264098e+04)	(-2.168908e+03 4.466886e+01 2.572217e+01)
3.69828       	(-1.614137e+04 2.342718e+04 5.264492e+04)	(-1.397562e+04 2.338090e+04 5.262101e+04)	(-2.165756e+03 4.628376e+01 2.391337e+01)
3.72342       	(-1.619350e+04 2.369417e+04 5.279986e+04)	(-1.402982e+04 2.364643e+04 5.277740e+04)	(-2.163675e+03 4.774364e+01 2.246202e+01)
3.74857       	(-1.620505e+04 2.349080e+04 5.267450e+04)	(-1.404494e+04 2.344202e+04 5.265330e+04)	(-2.160114e+03 4.877985e+01 2.119579e+01)
3.7765        	(-1.625536e+04 2.343506e+04 5.297837e+04)	(-1.409989e+04 2.338470e+04 5.295907e+04)	(-2.155472e+03 5.036536e+01 1.929599e+01)
3.80134       	(-1.632682e+04 2.300462e+04 5.230759e+04)	(-1.417482e+04 2.295315e+04 5.228895e+04)	(-2.152001e+03 5.146555e+01 1.864074e+01)
3.82617       	(-1.629267e+04 2.234539e+04 5.174579e+04)	(-1.414587e+04 2.229301e+04 5.172825e+04)	(-2.146797e+03 5.237849e+01 1.753981e+01)
3.8479        	(-1.630996e+04 2.142891e+04 5.072383e+04)	(-1.416872e+04 2.137593e+04 5.070758e+04)	(-2.141242e+03 5.297433e+01 1.625322e+01)
3.86963       	(-1.622330e+04 2.089806e+04 5.003201e+04)	(-1.408637e+04 2.084416e+04 5.001697e+04)	(-2.136933e+03 5.389370e+01 1.504193e+01)
3.88825       	(-1.620182e+04 2.043066e+04 4.909768e+04)	(-1.406974e+04 2.037646e+04 4.908356e+04)	(-2.132087e+03 5.420071e+01 1.412356e+01)
3.90422       	(-1.619868e+04 2.097320e+04 4.841143e+04)	(-1.406978e+04 2.091928e+04 4.839707e+04)	(-2.128902e+03 5.392212e+01 1.436227e+01)
3.92337       	(-1.612353e+04 2.163974e+04 4.930376e+04)	(-1.399828e+04 2.158526e+04 4.929038e+04)	(-2.125248e+03 5.447194e+01 1.338115e+01)
3.94253       	(-1.607802e+04 2.132044e+04 4.949208e+04)	(-1.395855e+04 2.126604e+04 4.947909e+04)	(-2.119469e+03 5.440189e+01 1.298385e+01)
3.9569        	(-1.612706e+04 2.189669e+04 4.921038e+04)	(-1.401157e+04 2.184283e+04 4.919713e+04)	(-2.115489e+03 5.385395e+01 1.324312e+01)
3.97126       	(-1.609173e+04 2.196282e+04 4.935217e+04)	(-1.397731e+04 2.190899e+04 4.933911e+04)	(-2.114412e+03 5.382507e+01 1.305762e+01)
3.98563       	(-1.608585e+04 2.277477e+04 4.992105e+04)	(-1.397286e+04 2.272113e+04 4.990810e+04)	(-2.112983e+03 5.364175e+01 1.295241e+01)
4             	(-1.602270e+04 2.202943e+04 4.937570e+04)	(-1.391131e+04 2.197628e+04 4.936268e+04)	(-2.111391e+03 5.315279e+01 1.302447e+01)
4.01639       	(-1.599894e+04 2.157325e+04 4.956181e+04)	(-1.389127e+04 2.152006e+04 4.954874e+04)	(-2.107670e+03 5.318918e+01 1.307212e+01)
4.03495       	(-1.593325e+04 2.153900e+04 5.005359e+04)	(-1.382819e+04 2.148574e+04 5.004003e+04)	(-2.105056e+03 5.326004e+01 1.356137e+01)
4.05548       	(-1.587140e+04 2.095142e+04 4.972128e+04)	(-1.376843e+04 2.089827e+04 4.970618e+04)	(-2.102967e+03 5.315393e+01 1.509865e+01)
4.07852       	(-1.594987e+04 2.118895e+04 5.007002e+04)	(-1.385080e+04 2.113619e+04 5.005352e+04)	(-2.099071e+03 5.276218e+01 1.650521e+01)
4.10215       	(-1.589861e+04 2.187479e+04 5.057208e+04)	(-1.380669e+04 2.182175e+04 5.055504e+04)	(-2.091925e+03 5.303895e+01 1.703575e+01)
4.12578       	(-1.592938e+04 2.241938e+04 5.096582e+04)	(-1.384586e+04 2.236709e+04 5.094774e+04)	(-2.083518e+03 5.229268e+01 1.808670e+01)
4.1494        	(-1.588809e+04 2.234943e+04 5.062884e+04)	(-1.381390e+04 2.229801e+04 5.060987e+04)	(-2.074190e+03 5.141903e+01 1.897286e+01)
4.17442       	(-1.596162e+04 2.306014e+04 5.108549e+04)	(-1.389916e+04 2.300972e+04 5.106480e+04)	(-2.062460e+03 5.041858e+01 2.068453e+01)
4.20022       	(-1.596318e+04 2.317887e+04 5.121169e+04)	(-1.391264e+04 2.312990e+04 5.118954e+04)	(-2.050542e+03 4.897508e+01 2.215554e+01)
4.22688       	(-1.591402e+04 2.344118e+04 5.139111e+04)	(-1.387317e+04 2.339353e+04 5.136725e+04)	(-2.040845e+03 4.765533e+01 2.386444e+01)
4.25265       	(-1.591578e+04 2.312265e+04 5.115774e+04)	(-1.388470e+04 2.307691e+04 5.113247e+04)	(-2.031082e+03 4.574351e+01 2.526893e+01)
4.27756       	(-1.583364e+04 2.307440e+04 5.112855e+04)	(-1.381426e+04 2.303060e+04 5.110175e+04)	(-2.019381e+03 4.380052e+01 2.680224e+01)
4.30336       	(-1.584366e+04 2.335982e+04 5.141592e+04)	(-1.383652e+04 2.331662e+04 5.138763e+04)	(-2.007143e+03 4.320045e+01 2.828993e+01)
4.33016       	(-1.583670e+04 2.303849e+04 5.124372e+04)	(-1.384066e+04 2.299663e+04 5.121447e+04)	(-1.996035e+03 4.185826e+01 2.925402e+01)
4.35695       	(-1.574138e+04 2.273094e+04 5.098872e+04)	(-1.375631e+04 2.269019e+04 5.095861e+04)	(-1.985067e+03 4.075029e+01 3.011813e+01)
4.38491       	(-1.571755e+04 2.310164e+04 5.134206e+04)	(-1.374534e+04 2.306162e+04 5.131147e+04)	(-1.972213e+03 4.002053e+01 3.059512e+01)
4.41287       	(-1.578852e+04 2.291269e+04 5.123731e+04)	(-1.382971e+04 2.287239e+04 5.120698e+04)	(-1.958812e+03 4.029733e+01 3.032794e+01)
4.44083       	(-1.570816e+04 2.287280e+04 5.114725e+04)	(-1.375997e+04 2.283198e+04 5.111723e+04)	(-1.948192e+03 4.081180e+01 3.001316e+01)
4.46879       	(-1.578437e+04 2.287181e+04 5.125206e+04)	(-1.384282e+04 2.283066e+04 5.122212e+04)	(-1.941554e+03 4.115592e+01 2.994078e+01)
4.49674       	(-1.576328e+04 2.296667e+04 5.110577e+04)	(-1.382380e+04 2.292545e+04 5.107558e+04)	(-1.939472e+03 4.122523e+01 3.018674e+01)
4.52635       	(-1.579569e+04 2.304209e+04 5.111269e+04)	(-1.385485e+04 2.300089e+04 5.108165e+04)	(-1.940841e+03 4.120197e+01 3.104159e+01)
4.55421       	(-1.586838e+04 2.317704e+04 5.134200e+04)	(-1.392421e+04 2.313567e+04 5.131029e+04)	(-1.944170e+03 4.136905e+01 3.171739e+01)
4.58207       	(-1.584592e+04 2.287656e+04 5.114443e+04)	(-1.389214e+04 2.283539e+04 5.111129e+04)	(-1.953777e+03 4.116309e+01 3.314097e+01)
4.60819       	(-1.589865e+04 2.258076e+04 5.088955e+04)	(-1.393789e+04 2.253995e+04 5.085538e+04)	(-1.960764e+03 4.081561e+01 3.417056e+01)
4.63431       	(-1.591848e+04 2.250630e+04 5.087877e+04)	(-1.394794e+04 2.246605e+04 5.084346e+04)	(-1.970537e+03 4.025312e+01 3.531679e+01)
4.65869       	(-1.591521e+04 2.213126e+04 5.028759e+04)	(-1.393552e+04 2.209133e+04 5.025172e+04)	(-1.979686e+03 3.993375e+01 3.587245e+01)
4.68307       	(-1.592793e+04 2.202426e+04 5.021296e+04)	(-1.393796e+04 2.198468e+04 5.017636e+04)	(-1.989974e+03 3.958205e+01 3.659912e+01)
4.70745       	(-1.590749e+04 2.173889e+04 4.989162e+04)	(-1.390756e+04 2.169925e+04 4.985468e+04)	(-1.999937e+03 3.964151e+01 3.693899e+01)
4.73183       	(-1.596039e+04 2.160486e+04 4.986179e+04)	(-1.395031e+04 2.156509e+04 4.982424e+04)	(-2.010081e+03 3.976765e+01 3.755148e+01)
4.75621       	(-1.590089e+04 2.173767e+04 4.992838e+04)	(-1.388065e+04 2.169751e+04 4.989020e+04)	(-2.020238e+03 4.016241e+01 3.818219e+01)
4.78059       	(-1.591501e+04 2.179116e+04 5.007554e+04)	(-1.388393e+04 2.175036e+04 5.003662e+04)	(-2.031080e+03 4.080298e+01 3.892129e+01)
4.80497       	(-1.595338e+04 2.141853e+04 5.007349e+04)	(-1.391364e+04 2.137732e+04 5.003434e+04)	(-2.039740e+03 4.120635e+01 3.914921e+01)
4.82935       	(-1.600124e+04 2.129245e+04 5.005606e+04)	(-1.395560e+04 2.125119e+04 5.001724e+04)	(-2.045640e+03 4.126376e+01 3.882371e+01)
4.85373       	(-1.600609e+04 2.165870e+04 5.067397e+04)	(-1.395552e+04 2.161744e+04 5.063581e+04)	(-2.050570e+03 4.126388e+01 3.815607e+01)
4.8781        	(-1.602368e+04 2.165331e+04 5.077758e+04)	(-1.397002e+04 2.161205e+04 5.074042e+04)	(-2.053665e+03 4.126649e+01 3.715515e+01)
4.90248       	(-1.607870e+04 2.161956e+04 5.087825e+04)	(-1.402276e+04 2.157804e+04 5.084210e+04)	(-2.055934e+03 4.151320e+01 3.615078e+01)
4.92686       	(-1.611501e+04 2.165509e+04 5.108303e+04)	(-1.405751e+04 2.161338e+04 5.104793e+04)	(-2.057504e+03 4.170312e+01 3.509773e+01)
4.95124       	(-1.609444e+04 2.197351e+04 5.140819e+04)	(-1.403514e+04 2.193139e+04 5.137414e+04)	(-2.059302e+03 4.212183e+01 3.404862e+01)
4.97562       	(-1.601324e+04 2.227301e+04 5.163581e+04)	(-1.395305e+04 2.223029e+04 5.160259e+04)	(-2.060194e+03 4.271515e+01 3.321894e+01)
5             	(-1.603049e+04 2.222106e+04 5.151942e+04)	(-1.396710e+04 2.217766e+04 5.148703e+04)	(-2.063395e+03 4.340372e+01 3.238622e+01)
5.02564       	(-1.595708e+04 2.203082e+04 5.145742e+04)	(-1.388909e+04 2.198660e+04 5.142630e+04)	(-2.067997e+03 4.421197e+01 3.112298e+01)
5.05062       	(-1.603536e+04 2.195611e+04 5.172893e+04)	(-1.396159e+04 2.191074e+04 5.169897e+04)	(-2.073774e+03 4.537600e+01 2.995647e+01)
5.07561       	(-1.593785e+04 2.183880e+04 5.150841e+04)	(-1.385744e+04 2.179233e+04 5.147981e+04)	(-2.080410e+03 4.646979e+01 2.859936e+01)
5.10129       	(-1.601357e+04 2.173851e+04 5.136453e+04)	(-1.392602e+04 2.169040e+04 5.133820e+04)	(-2.087558e+03 4.810654e+01 2.633115e+01)
5.12696       	(-1.599872e+04 2.143905e+04 5.098112e+04)	(-1.390308e+04 2.138955e+04 5.095676e+04)	(-2.095638e+03 4.950772e+01 2.436408e+01)
5.15342       	(-1.607394e+04 2.171035e+04 5.104722e+04)	(-1.396938e+04 2.165918e+04 5.102556e+04)	(-2.104552e+03 5.116880e+01 2.166081e+01)
5.17907       	(-1.604888e+04 2.204091e+04 5.087736e+04)	(-1.393593e+04 2.198802e+04 5.085836e+04)	(-2.112946e+03 5.289702e+01 1.900199e+01)
5.20473       	(-1.619572e+04 2.282943e+04 5.163334e+04)	(-1.407447e+04 2.277397e+04 5.161717e+04)	(-2.121252e+03 5.546897e+01 1.616960e+01)
5.23124       	(-1.607700e+04 2.322434e+04 5.196856e+04)	(-1.394949e+04 2.316526e+04 5.195608e+04)	(-2.127502e+03 5.908262e+01 1.247931e+01)
5.25603       	(-1.625771e+04 2.409225e+04 5.245239e+04)	(-1.412560e+04 2.403087e+04 5.244175e+04)	(-2.132108e+03 6.137181e+01 1.063744e+01)
5.28169       	(-1.615496e+04 2.406474e+04 5.232550e+04)	(-1.401782e+04 2.400273e+04 5.231462e+04)	(-2.137142e+03 6.200841e+01 1.088643e+01)
5.30734       	(-1.625363e+04 2.398905e+04 5.262766e+04)	(-1.411145e+04 2.392691e+04 5.261615e+04)	(-2.142183e+03 6.213614e+01 1.150723e+01)
5.33208       	(-1.612370e+04 2.398881e+04 5.246968e+04)	(-1.397659e+04 2.392673e+04 5.245683e+04)	(-2.147112e+03 6.207654e+01 1.284583e+01)
5.35682       	(-1.618514e+04 2.341856e+04 5.201927e+04)	(-1.403265e+04 2.335706e+04 5.200522e+04)	(-2.152488e+03 6.149401e+01 1.404277e+01)
5.38064       	(-1.606802e+04 2.319463e+04 5.156716e+04)	(-1.391338e+04 2.313361e+04 5.155264e+04)	(-2.154643e+03 6.101678e+01 1.452922e+01)
5.40541       	(-1.618502e+04 2.376459e+04 5.226660e+04)	(-1.403100e+04 2.370378e+04 5.225202e+04)	(-2.154029e+03 6.081112e+01 1.457391e+01)
5.42828       	(-1.609549e+04 2.329607e+04 5.153944e+04)	(-1.394465e+04 2.323582e+04 5.152460e+04)	(-2.150840e+03 6.024670e+01 1.484226e+01)
5.4521        	(-1.612229e+04 2.298451e+04 5.146128e+04)	(-1.397853e+04 2.292515e+04 5.144652e+04)	(-2.143759e+03 5.936230e+01 1.476104e+01)
5.47593       	(-1.604200e+04 2.257968e+04 5.110256e+04)	(-1.390709e+04 2.252069e+04 5.108858e+04)	(-2.134911e+03 5.899274e+01 1.398351e+01)
5.50088       	(-1.606841e+04 2.252473e+04 5.097894e+04)	(-1.394401e+04 2.246557e+04 5.096631e+04)	(-2.124399e+03 5.916175e+01 1.263148e+01)
5.52465       	(-1.602304e+04 2.316675e+04 5.121254e+04)	(-1.390764e+04 2.310697e+04 5.120033e+04)	(-2.115404e+03 5.977557e+01 1.220346e+01)
5.54842       	(-1.602486e+04 2.318903e+04 5.123406e+04)	(-1.391893e+04 2.312880e+04 5.122185e+04)	(-2.105926e+03 6.022498e+01 1.220503e+01)
5.57218       	(-1.593576e+04 2.315910e+04 5.099803e+04)	(-1.384142e+04 2.309949e+04 5.098576e+04)	(-2.094343e+03 5.961043e+01 1.226668e+01)
5.59735       	(-1.583357e+04 2.354031e+04 5.152444e+04)	(-1.375282e+04 2.348092e+04 5.151239e+04)	(-2.080757e+03 5.938862e+01 1.204514e+01)
5.62104       	(-1.582738e+04 2.362878e+04 5.139502e+04)	(-1.375720e+04 2.356978e+04 5.138291e+04)	(-2.070183e+03 5.900289e+01 1.210997e+01)
5.6463        	(-1.581316e+04 2.355514e+04 5.142974e+04)	(-1.375318e+04 2.349709e+04 5.141664e+04)	(-2.059981e+03 5.804758e+01 1.310015e+01)
5.66988       	(-1.591796e+04 2.367832e+04 5.148865e+04)	(-1.386656e+04 2.362131e+04 5.147428e+04)	(-2.051395e+03 5.700598e+01 1.436486e+01)
5.69527       	(-1.601587e+04 2.378716e+04 5.165762e+04)	(-1.397617e+04 2.373194e+04 5.164213e+04)	(-2.039697e+03 5.522140e+01 1.549850e+01)
5.72067       	(-1.600652e+04 2.359366e+04 5.156682e+04)	(-1.397468e+04 2.354018e+04 5.154966e+04)	(-2.031839e+03 5.348680e+01 1.716074e+01)
5.74606       	(-1.598464e+04 2.319497e+04 5.121311e+04)	(-1.396308e+04 2.314274e+04 5.119535e+04)	(-2.021562e+03 5.223008e+01 1.775948e+01)
5.77146       	(-1.599140e+04 2.329438e+04 5.150064e+04)	(-1.397977e+04 2.324343e+04 5.148237e+04)	(-2.011630e+03 5.094754e+01 1.827377e+01)
5.79685       	(-1.597645e+04 2.293588e+04 5.098088e+04)	(-1.397183e+04 2.288615e+04 5.096185e+04)	(-2.004615e+03 4.973264e+01 1.902990e+01)
5.82224       	(-1.605091e+04 2.305084e+04 5.106479e+04)	(-1.405104e+04 2.300213e+04 5.104448e+04)	(-1.999876e+03 4.871098e+01 2.031134e+01)
5.84764       	(-1.596998e+04 2.300054e+04 5.109693e+04)	(-1.397685e+04 2.295282e+04 5.107616e+04)	(-1.993123e+03 4.772153e+01 2.077324e+01)
5.87303       	(-1.613880e+04 2.354411e+04 5.136497e+04)	(-1.414805e+04 2.349687e+04 5.134343e+04)	(-1.990748e+03 4.724103e+01 2.154450e+01)
5.89842       	(-1.609673e+04 2.327267e+04 5.133537e+04)	(-1.410397e+04 2.322620e+04 5.131250e+04)	(-1.992764e+03 4.646858e+01 2.286742e+01)
5.92382       	(-1.622550e+04 2.307554e+04 5.139885e+04)	(-1.422910e+04 2.302980e+04 5.137469e+04)	(-1.996399e+03 4.573640e+01 2.415573e+01)
5.94921       	(-1.615814e+04 2.265431e+04 5.112503e+04)	(-1.415767e+04 2.260944e+04 5.109944e+04)	(-2.000474e+03 4.486472e+01 2.558309e+01)
5.97461       	(-1.623670e+04 2.249053e+04 5.107034e+04)	(-1.423076e+04 2.244628e+04 5.104331e+04)	(-2.005936e+03 4.425501e+01 2.702164e+01)
6             	(-1.611795e+04 2.234874e+04 5.107116e+04)	(-1.410652e+04 2.230510e+04 5.104316e+04)	(-2.011428e+03 4.363450e+01 2.800114e+01)
