#0.000120005   	(-1.873211e+07 5.061595e+06 7.539363e+06)	(-1.873203e+07 5.061595e+06 7.539363e+06)	(-7.515839e+01 -8.692831e-02 9.290345e-02)
#0.000264017   	(-1.476272e+06 4.043907e+05 5.639777e+05)	(-1.476177e+06 4.043908e+05 5.639779e+05)	(-9.458635e+01 -1.386997e-01 -1.724272e-01)
#0.000436833   	(-6.531886e+05 2.643014e+05 3.427067e+05)	(-6.530924e+05 2.643015e+05 3.427070e+05)	(-9.620772e+01 -1.689578e-01 -2.892280e-01)
#0.000644211   	(-3.815740e+05 1.848107e+05 2.312939e+05)	(-3.814780e+05 1.848109e+05 2.312942e+05)	(-9.595057e+01 -2.726032e-01 -3.341517e-01)
#0.000893055   	(-2.520026e+05 1.377308e+05 1.703245e+05)	(-2.519069e+05 1.377312e+05 1.703249e+05)	(-9.569747e+01 -3.674536e-01 -3.592281e-01)
#0.00119165    	(-1.738630e+05 1.076537e+05 1.333284e+05)	(-1.737676e+05 1.076542e+05 1.333288e+05)	(-9.544262e+01 -4.605223e-01 -3.725567e-01)
#0.0015499     	(-1.233329e+05 8.796664e+04 1.100393e+05)	(-1.232377e+05 8.796720e+04 1.100397e+05)	(-9.518394e+01 -5.585028e-01 -3.798154e-01)
#0.00197972    	(-8.973538e+04 7.459401e+04 9.458379e+04)	(-8.964046e+04 7.459467e+04 9.458417e+04)	(-9.492222e+01 -6.653030e-01 -3.817991e-01)
#0.00249549    	(-6.737542e+04 6.487480e+04 8.372879e+04)	(-6.728076e+04 6.487558e+04 8.372916e+04)	(-9.465827e+01 -7.829476e-01 -3.753190e-01)
#0.00311429    	(-5.442364e+04 5.707849e+04 7.563901e+04)	(-5.432925e+04 5.707940e+04 7.563937e+04)	(-9.439151e+01 -9.130086e-01 -3.594859e-01)
2.67265       	(-2.029342e+04 1.437185e+04 4.345559e+04)	(-1.784433e+04 1.430728e+04 4.343764e+04)	(-2.449093e+03 6.457768e+01 1.794924e+01)
2.69603       	(-2.043605e+04 1.379266e+04 4.382696e+04)	(-1.798733e+04 1.372816e+04 4.380940e+04)	(-2.448721e+03 6.449376e+01 1.755474e+01)
2.71942       	(-2.044028e+04 1.400244e+04 4.400899e+04)	(-1.799010e+04 1.393780e+04 4.399221e+04)	(-2.450185e+03 6.464382e+01 1.677966e+01)
2.73946       	(-2.066664e+04 1.367546e+04 4.383545e+04)	(-1.821499e+04 1.361046e+04 4.381886e+04)	(-2.451643e+03 6.500164e+01 1.658609e+01)
2.76117       	(-2.037456e+04 1.320153e+04 4.343396e+04)	(-1.792088e+04 1.313609e+04 4.341812e+04)	(-2.453684e+03 6.544472e+01 1.584693e+01)
2.78288       	(-2.054644e+04 1.319866e+04 4.361452e+04)	(-1.808798e+04 1.313240e+04 4.359907e+04)	(-2.458456e+03 6.626425e+01 1.544950e+01)
2.80098       	(-2.033223e+04 1.344240e+04 4.283422e+04)	(-1.787329e+04 1.337561e+04 4.281987e+04)	(-2.458943e+03 6.679171e+01 1.435400e+01)
2.82088       	(-2.033932e+04 1.367524e+04 4.356115e+04)	(-1.787789e+04 1.360803e+04 4.354743e+04)	(-2.461433e+03 6.721146e+01 1.371691e+01)
2.84327       	(-2.015920e+04 1.425547e+04 4.385984e+04)	(-1.769200e+04 1.418818e+04 4.384654e+04)	(-2.467209e+03 6.729081e+01 1.329918e+01)
2.86566       	(-2.008420e+04 1.420619e+04 4.375755e+04)	(-1.761064e+04 1.413851e+04 4.374457e+04)	(-2.473561e+03 6.768432e+01 1.297738e+01)
2.88805       	(-2.002834e+04 1.456756e+04 4.400557e+04)	(-1.754781e+04 1.449932e+04 4.399254e+04)	(-2.480537e+03 6.824453e+01 1.302622e+01)
2.91044       	(-1.981103e+04 1.404604e+04 4.366348e+04)	(-1.732483e+04 1.397721e+04 4.365067e+04)	(-2.486196e+03 6.883438e+01 1.280975e+01)
2.93283       	(-1.973048e+04 1.395212e+04 4.344569e+04)	(-1.723769e+04 1.388224e+04 4.343318e+04)	(-2.492792e+03 6.988142e+01 1.250926e+01)
2.94962       	(-1.978542e+04 1.424512e+04 4.336385e+04)	(-1.728861e+04 1.417420e+04 4.335135e+04)	(-2.496807e+03 7.092106e+01 1.250176e+01)
2.96641       	(-1.956189e+04 1.392130e+04 4.311192e+04)	(-1.706041e+04 1.384971e+04 4.309924e+04)	(-2.501479e+03 7.159098e+01 1.267946e+01)
2.98321       	(-1.955611e+04 1.432307e+04 4.352533e+04)	(-1.704931e+04 1.425143e+04 4.351230e+04)	(-2.506796e+03 7.163983e+01 1.302394e+01)
3             	(-1.960484e+04 1.363237e+04 4.301271e+04)	(-1.709218e+04 1.356081e+04 4.299951e+04)	(-2.512654e+03 7.156734e+01 1.320371e+01)
3.01887       	(-1.946548e+04 1.392504e+04 4.340359e+04)	(-1.694735e+04 1.385343e+04 4.339054e+04)	(-2.518126e+03 7.161216e+01 1.305007e+01)
3.03974       	(-1.975143e+04 1.399284e+04 4.407191e+04)	(-1.722718e+04 1.392144e+04 4.405892e+04)	(-2.524251e+03 7.139416e+01 1.299015e+01)
3.06207       	(-1.969285e+04 1.400332e+04 4.403793e+04)	(-1.716209e+04 1.393183e+04 4.402539e+04)	(-2.530759e+03 7.148757e+01 1.254101e+01)
3.08339       	(-1.976597e+04 1.453523e+04 4.463696e+04)	(-1.723075e+04 1.446356e+04 4.462448e+04)	(-2.535216e+03 7.167083e+01 1.248711e+01)
3.10289       	(-1.976736e+04 1.421996e+04 4.402995e+04)	(-1.722890e+04 1.414839e+04 4.401678e+04)	(-2.538462e+03 7.157008e+01 1.316932e+01)
3.12328       	(-1.961316e+04 1.349577e+04 4.329597e+04)	(-1.707539e+04 1.342439e+04 4.328285e+04)	(-2.537768e+03 7.138329e+01 1.311978e+01)
3.14367       	(-1.974872e+04 1.376233e+04 4.358177e+04)	(-1.721064e+04 1.369058e+04 4.356857e+04)	(-2.538085e+03 7.174412e+01 1.319679e+01)
3.16456       	(-1.962567e+04 1.424825e+04 4.419448e+04)	(-1.709060e+04 1.417642e+04 4.418162e+04)	(-2.535077e+03 7.183054e+01 1.285991e+01)
3.18654       	(-1.969113e+04 1.474420e+04 4.425704e+04)	(-1.716067e+04 1.467253e+04 4.424427e+04)	(-2.530461e+03 7.166989e+01 1.276919e+01)
3.20853       	(-1.955972e+04 1.463619e+04 4.464170e+04)	(-1.703527e+04 1.456457e+04 4.462957e+04)	(-2.524447e+03 7.161428e+01 1.212170e+01)
3.23051       	(-1.969499e+04 1.508367e+04 4.477286e+04)	(-1.717921e+04 1.501207e+04 4.476163e+04)	(-2.515776e+03 7.159748e+01 1.123347e+01)
3.25315       	(-1.955029e+04 1.468349e+04 4.460334e+04)	(-1.704406e+04 1.461195e+04 4.459246e+04)	(-2.506237e+03 7.154603e+01 1.088393e+01)
3.27511       	(-1.968984e+04 1.433386e+04 4.431232e+04)	(-1.719068e+04 1.426248e+04 4.430182e+04)	(-2.499161e+03 7.138118e+01 1.050603e+01)
3.29708       	(-1.951637e+04 1.423629e+04 4.378820e+04)	(-1.702370e+04 1.416484e+04 4.377814e+04)	(-2.492666e+03 7.145418e+01 1.006510e+01)
3.31975       	(-1.972911e+04 1.448455e+04 4.415238e+04)	(-1.724277e+04 1.441285e+04 4.414275e+04)	(-2.486337e+03 7.170548e+01 9.625288e+00)
3.34243       	(-1.969719e+04 1.471077e+04 4.426670e+04)	(-1.721474e+04 1.463878e+04 4.425764e+04)	(-2.482448e+03 7.198742e+01 9.060927e+00)
3.36591       	(-1.976650e+04 1.550273e+04 4.493907e+04)	(-1.728717e+04 1.543029e+04 4.493029e+04)	(-2.479328e+03 7.243289e+01 8.785054e+00)
3.38778       	(-1.978941e+04 1.587546e+04 4.522242e+04)	(-1.731243e+04 1.580283e+04 4.521357e+04)	(-2.476985e+03 7.263244e+01 8.851311e+00)
3.41045       	(-1.975140e+04 1.583431e+04 4.506987e+04)	(-1.727431e+04 1.576151e+04 4.506107e+04)	(-2.477085e+03 7.280113e+01 8.790878e+00)
3.43229       	(-1.982605e+04 1.575046e+04 4.539412e+04)	(-1.735032e+04 1.567704e+04 4.538563e+04)	(-2.475725e+03 7.341881e+01 8.490884e+00)
3.455         	(-1.969799e+04 1.506553e+04 4.498725e+04)	(-1.722213e+04 1.499173e+04 4.497866e+04)	(-2.475857e+03 7.379886e+01 8.592054e+00)
3.4777        	(-1.983220e+04 1.504727e+04 4.529020e+04)	(-1.735404e+04 1.497298e+04 4.528144e+04)	(-2.478164e+03 7.429280e+01 8.767457e+00)
3.49947       	(-1.979365e+04 1.467243e+04 4.507138e+04)	(-1.731144e+04 1.459828e+04 4.506218e+04)	(-2.482202e+03 7.414389e+01 9.204575e+00)
3.52123       	(-1.979665e+04 1.394586e+04 4.440603e+04)	(-1.731153e+04 1.387213e+04 4.439692e+04)	(-2.485123e+03 7.373386e+01 9.109851e+00)
3.54118       	(-1.977568e+04 1.359383e+04 4.377267e+04)	(-1.728987e+04 1.352048e+04 4.376368e+04)	(-2.485812e+03 7.335653e+01 8.984996e+00)
3.56113       	(-1.987697e+04 1.345423e+04 4.391507e+04)	(-1.739070e+04 1.338095e+04 4.390672e+04)	(-2.486273e+03 7.328521e+01 8.346417e+00)
3.57941       	(-1.986720e+04 1.368259e+04 4.366974e+04)	(-1.737909e+04 1.360893e+04 4.366241e+04)	(-2.488116e+03 7.365985e+01 7.330897e+00)
3.59853       	(-1.984907e+04 1.404642e+04 4.434299e+04)	(-1.736109e+04 1.397178e+04 4.433748e+04)	(-2.487984e+03 7.464035e+01 5.502553e+00)
3.61765       	(-1.983975e+04 1.416271e+04 4.436380e+04)	(-1.735409e+04 1.408701e+04 4.435985e+04)	(-2.485663e+03 7.570290e+01 3.948820e+00)
3.63777       	(-1.992455e+04 1.383737e+04 4.391379e+04)	(-1.743971e+04 1.376080e+04 4.391010e+04)	(-2.484839e+03 7.656482e+01 3.685208e+00)
3.65684       	(-1.993353e+04 1.347648e+04 4.328671e+04)	(-1.745316e+04 1.340029e+04 4.328230e+04)	(-2.480375e+03 7.618703e+01 4.409193e+00)
3.67702       	(-1.990559e+04 1.322112e+04 4.301451e+04)	(-1.742823e+04 1.314555e+04 4.300947e+04)	(-2.477355e+03 7.557309e+01 5.046122e+00)
3.69721       	(-1.996664e+04 1.288303e+04 4.257380e+04)	(-1.749391e+04 1.280842e+04 4.256766e+04)	(-2.472729e+03 7.460931e+01 6.137642e+00)
3.71739       	(-1.991478e+04 1.302499e+04 4.269932e+04)	(-1.744605e+04 1.295133e+04 4.269183e+04)	(-2.468732e+03 7.366056e+01 7.483420e+00)
3.73758       	(-1.983231e+04 1.268517e+04 4.214818e+04)	(-1.736354e+04 1.261283e+04 4.213932e+04)	(-2.468775e+03 7.233742e+01 8.859111e+00)
3.75777       	(-1.983484e+04 1.264756e+04 4.231834e+04)	(-1.736795e+04 1.257630e+04 4.230854e+04)	(-2.466883e+03 7.125547e+01 9.808360e+00)
3.77979       	(-1.969484e+04 1.245709e+04 4.239732e+04)	(-1.722809e+04 1.238684e+04 4.238668e+04)	(-2.466756e+03 7.024371e+01 1.064840e+01)
3.80181       	(-1.969110e+04 1.272389e+04 4.267959e+04)	(-1.722577e+04 1.265454e+04 4.266843e+04)	(-2.465334e+03 6.935029e+01 1.115865e+01)
3.82658       	(-1.963884e+04 1.288148e+04 4.302223e+04)	(-1.717360e+04 1.281297e+04 4.301068e+04)	(-2.465242e+03 6.850627e+01 1.155034e+01)
3.84826       	(-1.951763e+04 1.234090e+04 4.262621e+04)	(-1.705579e+04 1.227346e+04 4.261383e+04)	(-2.461837e+03 6.743708e+01 1.237676e+01)
3.86994       	(-1.954980e+04 1.183225e+04 4.170228e+04)	(-1.708886e+04 1.176579e+04 4.168910e+04)	(-2.460937e+03 6.646417e+01 1.317221e+01)
3.88852       	(-1.950238e+04 1.180818e+04 4.111270e+04)	(-1.704412e+04 1.174216e+04 4.109960e+04)	(-2.458262e+03 6.601325e+01 1.310583e+01)
3.91081       	(-1.943064e+04 1.192520e+04 4.181921e+04)	(-1.697137e+04 1.185896e+04 4.180676e+04)	(-2.459271e+03 6.623806e+01 1.245542e+01)
3.93311       	(-1.946299e+04 1.222626e+04 4.219429e+04)	(-1.700041e+04 1.215960e+04 4.218217e+04)	(-2.462582e+03 6.665550e+01 1.212191e+01)
3.95541       	(-1.956778e+04 1.287395e+04 4.262422e+04)	(-1.710349e+04 1.280610e+04 4.261345e+04)	(-2.464284e+03 6.784138e+01 1.076722e+01)
3.9777        	(-1.945293e+04 1.265469e+04 4.309795e+04)	(-1.698349e+04 1.258538e+04 4.308824e+04)	(-2.469438e+03 6.931749e+01 9.713561e+00)
4             	(-1.961175e+04 1.297368e+04 4.370688e+04)	(-1.713596e+04 1.290349e+04 4.369737e+04)	(-2.475785e+03 7.019267e+01 9.504588e+00)
4.02222       	(-1.954142e+04 1.287637e+04 4.390039e+04)	(-1.706041e+04 1.280555e+04 4.389124e+04)	(-2.481011e+03 7.082169e+01 9.148156e+00)
4.04496       	(-1.966334e+04 1.300422e+04 4.397412e+04)	(-1.717474e+04 1.293299e+04 4.396548e+04)	(-2.488599e+03 7.123020e+01 8.643398e+00)
4.06884       	(-1.978522e+04 1.306933e+04 4.461945e+04)	(-1.729181e+04 1.299846e+04 4.461041e+04)	(-2.493411e+03 7.087194e+01 9.038136e+00)
4.09271       	(-1.971587e+04 1.347846e+04 4.479503e+04)	(-1.721733e+04 1.340696e+04 4.478633e+04)	(-2.498535e+03 7.150868e+01 8.705486e+00)
4.11598       	(-1.989667e+04 1.455514e+04 4.573440e+04)	(-1.739653e+04 1.448329e+04 4.572644e+04)	(-2.500149e+03 7.184751e+01 7.955951e+00)
4.13607       	(-1.979814e+04 1.491606e+04 4.574283e+04)	(-1.729931e+04 1.484388e+04 4.573514e+04)	(-2.498825e+03 7.217991e+01 7.695409e+00)
4.15301       	(-1.992340e+04 1.498036e+04 4.561242e+04)	(-1.742836e+04 1.490800e+04 4.560469e+04)	(-2.495039e+03 7.235862e+01 7.733416e+00)
4.17226       	(-1.985916e+04 1.477299e+04 4.557404e+04)	(-1.736902e+04 1.470019e+04 4.556701e+04)	(-2.490135e+03 7.279902e+01 7.034904e+00)
4.19197       	(-1.979541e+04 1.460309e+04 4.561024e+04)	(-1.730877e+04 1.452973e+04 4.560373e+04)	(-2.486641e+03 7.336426e+01 6.506756e+00)
4.2088        	(-1.981193e+04 1.463532e+04 4.498939e+04)	(-1.732979e+04 1.456156e+04 4.498303e+04)	(-2.482141e+03 7.375533e+01 6.360902e+00)
4.22764       	(-1.977409e+04 1.406198e+04 4.483056e+04)	(-1.729493e+04 1.398786e+04 4.482451e+04)	(-2.479154e+03 7.411471e+01 6.046769e+00)
4.24744       	(-1.979161e+04 1.393755e+04 4.482576e+04)	(-1.731274e+04 1.386262e+04 4.481984e+04)	(-2.478868e+03 7.492548e+01 5.916974e+00)
4.26494       	(-1.989788e+04 1.343069e+04 4.398226e+04)	(-1.741874e+04 1.335496e+04 4.397667e+04)	(-2.479138e+03 7.573239e+01 5.583249e+00)
4.28429       	(-1.976192e+04 1.268566e+04 4.358041e+04)	(-1.728257e+04 1.260875e+04 4.357660e+04)	(-2.479356e+03 7.690884e+01 3.811704e+00)
4.30417       	(-1.983570e+04 1.256219e+04 4.360660e+04)	(-1.735072e+04 1.248349e+04 4.360473e+04)	(-2.484981e+03 7.870032e+01 1.874324e+00)
4.32035       	(-1.975381e+04 1.314801e+04 4.305494e+04)	(-1.726513e+04 1.306795e+04 4.305543e+04)	(-2.488678e+03 8.005826e+01 -4.919753e-01)
4.33778       	(-1.982206e+04 1.300049e+04 4.346245e+04)	(-1.732535e+04 1.291814e+04 4.346664e+04)	(-2.496709e+03 8.235021e+01 -4.190958e+00)
4.35568       	(-1.986307e+04 1.287717e+04 4.374075e+04)	(-1.735824e+04 1.279187e+04 4.374928e+04)	(-2.504830e+03 8.529160e+01 -8.532504e+00)
4.37408       	(-1.978133e+04 1.285325e+04 4.381370e+04)	(-1.726622e+04 1.276527e+04 4.382579e+04)	(-2.515112e+03 8.797778e+01 -1.209392e+01)
4.39495       	(-1.985686e+04 1.287144e+04 4.437517e+04)	(-1.732988e+04 1.278034e+04 4.439140e+04)	(-2.526983e+03 9.109290e+01 -1.622671e+01)
4.41822       	(-1.974196e+04 1.266051e+04 4.428737e+04)	(-1.720122e+04 1.256569e+04 4.430852e+04)	(-2.540744e+03 9.481752e+01 -2.114421e+01)
4.4406        	(-1.979775e+04 1.207223e+04 4.389427e+04)	(-1.724587e+04 1.197556e+04 4.391740e+04)	(-2.551879e+03 9.667167e+01 -2.313449e+01)
4.46131       	(-1.980651e+04 1.315140e+04 4.442168e+04)	(-1.724621e+04 1.305387e+04 4.444388e+04)	(-2.560291e+03 9.752771e+01 -2.220162e+01)
4.48127       	(-1.987640e+04 1.423554e+04 4.495423e+04)	(-1.730927e+04 1.413807e+04 4.497487e+04)	(-2.567130e+03 9.747061e+01 -2.063688e+01)
4.50048       	(-1.988027e+04 1.439269e+04 4.475235e+04)	(-1.731066e+04 1.429645e+04 4.477027e+04)	(-2.569610e+03 9.624007e+01 -1.791929e+01)
4.52046       	(-1.987284e+04 1.466830e+04 4.519890e+04)	(-1.730255e+04 1.457347e+04 4.521332e+04)	(-2.570282e+03 9.483909e+01 -1.441869e+01)
4.54131       	(-1.984042e+04 1.534017e+04 4.546221e+04)	(-1.727099e+04 1.524684e+04 4.547415e+04)	(-2.569428e+03 9.333275e+01 -1.193286e+01)
4.56216       	(-1.986571e+04 1.600680e+04 4.629419e+04)	(-1.729392e+04 1.591568e+04 4.630214e+04)	(-2.571788e+03 9.111680e+01 -7.945396e+00)
4.58405       	(-1.973187e+04 1.536175e+04 4.569428e+04)	(-1.715884e+04 1.527256e+04 4.569925e+04)	(-2.573035e+03 8.918894e+01 -4.972144e+00)
4.60594       	(-1.987777e+04 1.584346e+04 4.641346e+04)	(-1.730604e+04 1.575602e+04 4.641609e+04)	(-2.571730e+03 8.744484e+01 -2.633966e+00)
4.62783       	(-1.983666e+04 1.573184e+04 4.586397e+04)	(-1.727053e+04 1.564637e+04 4.586433e+04)	(-2.566124e+03 8.546458e+01 -3.624048e-01)
4.64973       	(-1.977381e+04 1.506941e+04 4.545044e+04)	(-1.721224e+04 1.498499e+04 4.544930e+04)	(-2.561571e+03 8.442025e+01 1.143101e+00)
4.67308       	(-1.994847e+04 1.515125e+04 4.501884e+04)	(-1.739089e+04 1.506742e+04 4.501738e+04)	(-2.557574e+03 8.382377e+01 1.465163e+00)
4.69487       	(-1.987763e+04 1.534085e+04 4.515359e+04)	(-1.733011e+04 1.525712e+04 4.515241e+04)	(-2.547515e+03 8.373054e+01 1.179375e+00)
4.71667       	(-1.999448e+04 1.528469e+04 4.500543e+04)	(-1.745752e+04 1.520097e+04 4.500451e+04)	(-2.536964e+03 8.372605e+01 9.190224e-01)
4.73846       	(-1.989704e+04 1.544893e+04 4.537814e+04)	(-1.736994e+04 1.536490e+04 4.537742e+04)	(-2.527107e+03 8.403301e+01 7.143119e-01)
4.76224       	(-1.997549e+04 1.543646e+04 4.586442e+04)	(-1.745862e+04 1.535279e+04 4.586411e+04)	(-2.516872e+03 8.367744e+01 3.082872e-01)
4.78601       	(-1.987115e+04 1.578920e+04 4.662630e+04)	(-1.736661e+04 1.570692e+04 4.662593e+04)	(-2.504547e+03 8.227425e+01 3.622089e-01)
4.80979       	(-2.004918e+04 1.594418e+04 4.690443e+04)	(-1.755701e+04 1.586370e+04 4.690307e+04)	(-2.492168e+03 8.048359e+01 1.354822e+00)
4.83357       	(-1.991807e+04 1.513474e+04 4.603936e+04)	(-1.743763e+04 1.505590e+04 4.603792e+04)	(-2.480437e+03 7.883143e+01 1.447200e+00)
4.85734       	(-1.997562e+04 1.479203e+04 4.582316e+04)	(-1.750086e+04 1.471478e+04 4.582120e+04)	(-2.474761e+03 7.725920e+01 1.958696e+00)
4.88112       	(-2.003012e+04 1.406908e+04 4.531303e+04)	(-1.755914e+04 1.399296e+04 4.531097e+04)	(-2.470977e+03 7.611390e+01 2.061051e+00)
4.9049        	(-1.981025e+04 1.397181e+04 4.492822e+04)	(-1.734199e+04 1.389642e+04 4.492633e+04)	(-2.468256e+03 7.539425e+01 1.891967e+00)
4.92867       	(-1.996976e+04 1.399898e+04 4.513193e+04)	(-1.750087e+04 1.392331e+04 4.513156e+04)	(-2.468898e+03 7.566551e+01 3.697864e-01)
4.95245       	(-1.982035e+04 1.422618e+04 4.512087e+04)	(-1.734916e+04 1.414922e+04 4.512294e+04)	(-2.471188e+03 7.695326e+01 -2.070600e+00)
4.97622       	(-1.986461e+04 1.390078e+04 4.503529e+04)	(-1.738516e+04 1.382164e+04 4.503929e+04)	(-2.479449e+03 7.913843e+01 -3.993390e+00)
5             	(-1.975360e+04 1.383078e+04 4.494408e+04)	(-1.726766e+04 1.374975e+04 4.495007e+04)	(-2.485941e+03 8.102390e+01 -5.993210e+00)
5.02083       	(-1.990638e+04 1.374434e+04 4.482117e+04)	(-1.741944e+04 1.366187e+04 4.482875e+04)	(-2.486945e+03 8.246765e+01 -7.584932e+00)
5.04123       	(-1.979158e+04 1.372650e+04 4.448259e+04)	(-1.730188e+04 1.364309e+04 4.449082e+04)	(-2.489699e+03 8.341530e+01 -8.231643e+00)
5.06163       	(-1.979836e+04 1.320266e+04 4.424422e+04)	(-1.730737e+04 1.311808e+04 4.425384e+04)	(-2.490989e+03 8.457952e+01 -9.628212e+00)
5.08203       	(-1.980294e+04 1.303042e+04 4.402508e+04)	(-1.730970e+04 1.294463e+04 4.403613e+04)	(-2.493242e+03 8.578172e+01 -1.104730e+01)
5.10199       	(-1.979122e+04 1.229968e+04 4.333316e+04)	(-1.729616e+04 1.221309e+04 4.334511e+04)	(-2.495058e+03 8.658959e+01 -1.194975e+01)
5.1207        	(-1.965997e+04 1.245860e+04 4.320913e+04)	(-1.716295e+04 1.237180e+04 4.322120e+04)	(-2.497015e+03 8.679302e+01 -1.206387e+01)
5.14024       	(-1.967557e+04 1.202143e+04 4.315825e+04)	(-1.717382e+04 1.193331e+04 4.317220e+04)	(-2.501752e+03 8.812221e+01 -1.394982e+01)
5.15978       	(-1.950710e+04 1.133984e+04 4.243519e+04)	(-1.700320e+04 1.125000e+04 4.245156e+04)	(-2.503899e+03 8.984159e+01 -1.637190e+01)
5.17593       	(-1.962077e+04 1.155367e+04 4.238103e+04)	(-1.711497e+04 1.146281e+04 4.239753e+04)	(-2.505795e+03 9.085880e+01 -1.650160e+01)
5.19425       	(-1.939158e+04 1.206504e+04 4.288672e+04)	(-1.688083e+04 1.197281e+04 4.290437e+04)	(-2.510748e+03 9.222750e+01 -1.765560e+01)
5.21491       	(-1.955494e+04 1.288839e+04 4.400061e+04)	(-1.703765e+04 1.279507e+04 4.401876e+04)	(-2.517294e+03 9.331291e+01 -1.814674e+01)
5.23504       	(-1.945138e+04 1.317143e+04 4.396734e+04)	(-1.692688e+04 1.307765e+04 4.398480e+04)	(-2.524504e+03 9.377395e+01 -1.745910e+01)
5.25629       	(-1.944395e+04 1.366425e+04 4.464667e+04)	(-1.690924e+04 1.357018e+04 4.466302e+04)	(-2.534711e+03 9.407087e+01 -1.635030e+01)
5.27586       	(-1.938236e+04 1.389323e+04 4.435614e+04)	(-1.683755e+04 1.379935e+04 4.437085e+04)	(-2.544813e+03 9.387505e+01 -1.470750e+01)
5.29543       	(-1.938639e+04 1.410318e+04 4.479530e+04)	(-1.683185e+04 1.401023e+04 4.480806e+04)	(-2.554543e+03 9.294931e+01 -1.276128e+01)
5.31615       	(-1.944693e+04 1.502151e+04 4.524652e+04)	(-1.688374e+04 1.492976e+04 4.525725e+04)	(-2.563186e+03 9.175687e+01 -1.073207e+01)
5.33687       	(-1.944203e+04 1.478147e+04 4.506324e+04)	(-1.687526e+04 1.469081e+04 4.507237e+04)	(-2.566775e+03 9.066387e+01 -9.136850e+00)
5.35827       	(-1.942641e+04 1.494332e+04 4.519341e+04)	(-1.685658e+04 1.485350e+04 4.520103e+04)	(-2.569835e+03 8.981454e+01 -7.613462e+00)
5.37966       	(-1.951365e+04 1.500989e+04 4.549672e+04)	(-1.694423e+04 1.492108e+04 4.550314e+04)	(-2.569423e+03 8.881381e+01 -6.417215e+00)
5.40263       	(-1.938256e+04 1.552758e+04 4.580022e+04)	(-1.681156e+04 1.543981e+04 4.580551e+04)	(-2.570998e+03 8.777859e+01 -5.292526e+00)
5.42476       	(-1.944538e+04 1.574833e+04 4.604885e+04)	(-1.687491e+04 1.566117e+04 4.605299e+04)	(-2.570466e+03 8.715733e+01 -4.135319e+00)
5.44688       	(-1.942740e+04 1.590652e+04 4.610666e+04)	(-1.685684e+04 1.581966e+04 4.610994e+04)	(-2.570553e+03 8.685966e+01 -3.277280e+00)
5.46901       	(-1.943570e+04 1.598133e+04 4.628453e+04)	(-1.686483e+04 1.589473e+04 4.628727e+04)	(-2.570869e+03 8.659877e+01 -2.747736e+00)
5.49113       	(-1.949457e+04 1.563667e+04 4.608532e+04)	(-1.692733e+04 1.555058e+04 4.608803e+04)	(-2.567240e+03 8.609662e+01 -2.705070e+00)
5.51326       	(-1.943804e+04 1.552739e+04 4.571348e+04)	(-1.687496e+04 1.544124e+04 4.571656e+04)	(-2.563081e+03 8.614590e+01 -3.071874e+00)
5.53643       	(-1.953409e+04 1.565880e+04 4.647090e+04)	(-1.697310e+04 1.557151e+04 4.647509e+04)	(-2.560985e+03 8.729524e+01 -4.190064e+00)
5.55659       	(-1.938720e+04 1.618419e+04 4.633556e+04)	(-1.683016e+04 1.609524e+04 4.634030e+04)	(-2.557038e+03 8.894321e+01 -4.736804e+00)
5.57876       	(-1.959871e+04 1.619097e+04 4.659591e+04)	(-1.704479e+04 1.610069e+04 4.660076e+04)	(-2.553913e+03 9.028726e+01 -4.850500e+00)
5.60093       	(-1.946111e+04 1.654281e+04 4.698380e+04)	(-1.690832e+04 1.645325e+04 4.698815e+04)	(-2.552787e+03 8.955323e+01 -4.347255e+00)
5.62441       	(-1.948681e+04 1.641566e+04 4.726994e+04)	(-1.693178e+04 1.632810e+04 4.727356e+04)	(-2.555023e+03 8.756800e+01 -3.616802e+00)
5.64788       	(-1.946102e+04 1.591435e+04 4.681168e+04)	(-1.690735e+04 1.582774e+04 4.681554e+04)	(-2.553663e+03 8.660673e+01 -3.852671e+00)
5.66989       	(-1.957447e+04 1.541094e+04 4.675380e+04)	(-1.702679e+04 1.532456e+04 4.675925e+04)	(-2.547679e+03 8.638642e+01 -5.448053e+00)
5.69189       	(-1.950444e+04 1.494545e+04 4.617261e+04)	(-1.696460e+04 1.485838e+04 4.618022e+04)	(-2.539840e+03 8.706976e+01 -7.610666e+00)
5.7156        	(-1.955641e+04 1.453554e+04 4.607472e+04)	(-1.702422e+04 1.444627e+04 4.608650e+04)	(-2.532190e+03 8.927206e+01 -1.178296e+01)
5.73747       	(-1.957314e+04 1.468536e+04 4.609187e+04)	(-1.705117e+04 1.459397e+04 4.610749e+04)	(-2.521977e+03 9.138925e+01 -1.562047e+01)
5.75935       	(-1.956240e+04 1.492118e+04 4.620231e+04)	(-1.705347e+04 1.482716e+04 4.622249e+04)	(-2.508937e+03 9.401276e+01 -2.017924e+01)
5.78123       	(-1.967286e+04 1.471376e+04 4.594560e+04)	(-1.717721e+04 1.461760e+04 4.596989e+04)	(-2.495648e+03 9.616192e+01 -2.428770e+01)
5.8031        	(-1.955649e+04 1.454848e+04 4.560903e+04)	(-1.707455e+04 1.444976e+04 4.563753e+04)	(-2.481945e+03 9.872189e+01 -2.850510e+01)
